	t	genotype	recovered_window
0	38.8	16.0	40.0
1	38.8	5.0	40.0
2	37.9	0.0	40.0
3	38.5	16.0	40.0
4	38.5	15.0	40.0
5	38.1	4.0	40.0
6	40.0	4.0	40.0
7	36.9	0.0	40.0
8	38.1	17.0	40.0
9	39.4	10.0	40.0
10	37.7	0.0	40.0
11	38.2	5.0	40.0
12	40.0	11.0	40.0
13	38.6	0.0	40.0
14	39.4	0.0	40.0
15	36.7	10.0	40.0
16	39.0	0.0	40.0
17	38.2	14.0	40.0
18	38.4	11.0	40.0
19	38.2	0.0	40.0
20	37.4	5.0	40.0
21	39.0	17.0	40.0
22	37.3	0.0	40.0
23	39.5	16.0	40.0
24	39.5	0.0	40.0
25	38.7	0.0	40.0
26	37.9	0.0	40.0
27	39.6	0.0	40.0
28	36.8	0.0	40.0
29	37.3	0.0	40.0
30	39.4	4.0	40.0
31	39.8	28.0	40.0
32	37.2	4.0	40.0
33	39.2	10.0	40.0
34	37.1	0.0	40.0
35	38.0	0.0	40.0
36	37.6	0.0	40.0
37	37.7	5.0	40.0
38	36.1	0.0	40.0
39	38.7	0.0	40.0
0	41.9	10.0	44.0
1	43.8	16.0	44.0
2	42.7	21.0	44.0
3	44.0	4.0	44.0
4	41.2	0.0	44.0
5	41.4	16.0	44.0
6	42.8	14.0	44.0
7	41.3	20.0	44.0
8	41.5	0.0	44.0
9	43.3	19.0	44.0
10	42.0	27.0	44.0
11	41.7	15.0	44.0
12	42.8	14.0	44.0
13	41.9	0.0	44.0
14	43.7	32.0	44.0
15	43.0	0.0	44.0
16	41.4	5.0	44.0
17	43.0	0.0	44.0
18	41.8	16.0	44.0
19	43.6	30.0	44.0
20	43.6	38.0	44.0
21	40.5	0.0	44.0
22	42.4	31.0	44.0
23	40.5	4.0	44.0
24	43.2	16.0	44.0
25	41.8	4.0	44.0
26	43.7	4.0	44.0
27	40.3	0.0	44.0
28	42.0	16.0	44.0
29	40.5	0.0	44.0
30	41.9	28.0	44.0
31	40.4	0.0	44.0
32	41.2	25.0	44.0
33	43.5	14.0	44.0
34	40.1	5.0	44.0
35	43.5	15.0	44.0
36	41.1	0.0	44.0
37	43.9	0.0	44.0
38	43.7	0.0	44.0
39	43.0	0.0	44.0
0	45.3	0.0	48.0
1	45.5	46.0	48.0
2	47.6	61.0	48.0
3	47.6	0.0	48.0
4	45.8	36.0	48.0
5	47.1	23.0	48.0
6	46.7	0.0	48.0
7	47.8	22.0	48.0
8	46.9	0.0	48.0
9	44.4	15.0	48.0
10	47.1	0.0	48.0
11	45.6	0.0	48.0
12	47.4	9.0	48.0
13	45.4	45.0	48.0
14	47.3	23.0	48.0
15	44.8	0.0	48.0
16	46.1	15.0	48.0
17	46.0	24.0	48.0
18	45.3	51.0	48.0
19	47.4	26.0	48.0
20	45.2	54.0	48.0
21	47.6	0.0	48.0
22	47.2	0.0	48.0
23	45.6	52.0	48.0
24	45.6	9.0	48.0
25	45.5	37.0	48.0
26	46.1	48.0	48.0
27	46.2	26.0	48.0
28	47.9	0.0	48.0
29	47.6	63.0	48.0
30	44.3	22.0	48.0
31	47.8	59.0	48.0
32	46.4	0.0	48.0
33	44.7	0.0	48.0
34	46.6	16.0	48.0
35	46.3	16.0	48.0
36	46.6	29.0	48.0
37	44.6	0.0	48.0
38	46.2	4.0	48.0
39	45.5	23.0	48.0
0	50.9	16.0	52.0
1	51.2	16.0	52.0
2	48.4	16.0	52.0
3	48.2	14.0	52.0
4	49.4	80.0	52.0
5	51.1	22.0	52.0
6	51.4	36.0	52.0
7	49.0	23.0	52.0
8	51.5	26.0	52.0
9	50.0	0.0	52.0
10	49.4	44.0	52.0
11	50.0	57.0	52.0
12	49.0	23.0	52.0
13	50.4	23.0	52.0
14	50.9	70.0	52.0
15	51.3	91.0	52.0
16	51.4	59.0	52.0
17	51.6	0.0	52.0
18	50.5	0.0	52.0
19	51.8	4.0	52.0
20	48.2	4.0	52.0
21	50.4	39.0	52.0
22	50.2	95.0	52.0
23	48.9	23.0	52.0
24	50.9	0.0	52.0
25	50.8	29.0	52.0
26	48.5	39.0	52.0
27	51.0	98.0	52.0
28	50.8	22.0	52.0
29	48.9	23.0	52.0
30	51.9	69.0	52.0
31	50.1	19.0	52.0
32	50.8	0.0	52.0
33	48.6	44.0	52.0
34	49.1	22.0	52.0
35	49.4	15.0	52.0
