	t	genotype	recovered_window
0	39.0	17.0	40.0
1	37.3	0.0	40.0
2	39.5	16.0	40.0
3	38.1	4.0	40.0
4	39.8	28.0	40.0
5	38.7	0.0	40.0
6	37.9	0.0	40.0
7	38.7	0.0	40.0
8	38.2	5.0	40.0
9	36.8	0.0	40.0
10	39.2	15.0	40.0
11	36.9	0.0	40.0
12	38.8	5.0	40.0
13	39.0	0.0	40.0
14	37.4	5.0	40.0
15	37.7	5.0	40.0
16	39.2	10.0	40.0
17	37.3	0.0	40.0
18	39.6	0.0	40.0
19	37.6	0.0	40.0
20	37.1	0.0	40.0
21	38.2	14.0	40.0
22	39.5	0.0	40.0
23	37.9	0.0	40.0
24	39.4	10.0	40.0
25	38.4	11.0	40.0
26	37.2	4.0	40.0
27	38.8	16.0	40.0
28	40.0	11.0	40.0
29	38.6	0.0	40.0
30	38.1	17.0	40.0
31	38.5	16.0	40.0
32	39.4	0.0	40.0
33	40.0	4.0	40.0
34	38.5	15.0	40.0
35	36.1	0.0	40.0
36	39.1	0.0	40.0
37	36.7	10.0	40.0
38	38.2	0.0	40.0
39	38.0	0.0	40.0
0	42.8	29.0	44.0
1	40.5	4.0	44.0
2	40.2	10.0	44.0
3	44.0	4.0	44.0
4	40.3	0.0	44.0
5	41.4	5.0	44.0
6	42.3	29.0	44.0
7	41.1	0.0	44.0
8	43.9	18.0	44.0
9	41.9	0.0	44.0
10	41.6	33.0	44.0
11	43.8	26.0	44.0
12	40.5	0.0	44.0
13	41.5	0.0	44.0
14	43.0	0.0	44.0
15	41.8	16.0	44.0
16	40.1	5.0	44.0
17	41.2	25.0	44.0
18	41.8	4.0	44.0
19	41.2	0.0	44.0
20	40.4	5.0	44.0
21	42.0	27.0	44.0
22	43.8	16.0	44.0
23	41.1	0.0	44.0
24	43.2	16.0	44.0
25	42.0	16.0	44.0
26	43.5	15.0	44.0
27	42.4	31.0	44.0
28	42.4	0.0	44.0
29	41.9	10.0	44.0
30	43.3	19.0	44.0
31	42.7	0.0	44.0
32	43.7	0.0	44.0
33	43.0	0.0	44.0
34	42.2	4.0	44.0
35	41.5	0.0	44.0
36	40.4	0.0	44.0
37	43.6	38.0	44.0
38	43.7	0.0	44.0
39	42.7	21.0	44.0
0	47.4	26.0	48.0
1	45.3	0.0	48.0
2	45.5	23.0	48.0
3	47.7	0.0	48.0
4	47.3	23.0	48.0
5	48.0	11.0	48.0
6	45.3	51.0	48.0
7	47.3	0.0	48.0
8	45.2	0.0	48.0
9	46.7	23.0	48.0
10	47.2	16.0	48.0
11	46.9	0.0	48.0
12	46.4	0.0	48.0
13	44.5	0.0	48.0
14	47.0	16.0	48.0
15	46.3	4.0	48.0
16	45.6	9.0	48.0
17	47.6	0.0	48.0
18	45.1	0.0	48.0
19	47.1	23.0	48.0
20	45.3	0.0	48.0
21	47.4	0.0	48.0
22	46.2	4.0	48.0
23	46.6	29.0	48.0
24	46.4	16.0	48.0
25	47.8	59.0	48.0
26	45.6	52.0	48.0
27	46.9	4.0	48.0
28	47.6	61.0	48.0
29	48.0	26.0	48.0
30	44.9	43.0	48.0
31	46.0	24.0	48.0
32	46.1	48.0	48.0
33	47.5	16.0	48.0
34	46.2	22.0	48.0
35	47.4	9.0	48.0
36	45.1	0.0	48.0
37	45.5	0.0	48.0
38	46.9	16.0	48.0
39	44.8	0.0	48.0
0	52.0	15.0	52.0
1	51.1	85.0	52.0
2	48.7	0.0	52.0
3	50.9	16.0	52.0
4	51.8	118.0	52.0
5	50.4	39.0	52.0
6	49.2	19.0	52.0
7	48.5	16.0	52.0
8	51.3	91.0	52.0
9	48.9	47.0	52.0
10	51.9	111.0	52.0
11	50.7	0.0	52.0
