	t	genotype	recovered_window
0	39.4	0.0	40.0
1	39.2	15.0	40.0
2	37.3	0.0	40.0
3	38.7	0.0	40.0
4	40.0	11.0	40.0
5	39.2	10.0	40.0
6	39.6	0.0	40.0
7	36.8	0.0	40.0
8	39.5	0.0	40.0
9	37.9	0.0	40.0
10	38.1	17.0	40.0
11	38.2	14.0	40.0
12	37.3	0.0	40.0
13	38.4	11.0	40.0
14	36.1	0.0	40.0
15	38.2	0.0	40.0
16	39.8	28.0	40.0
17	37.2	4.0	40.0
18	39.0	0.0	40.0
19	37.7	5.0	40.0
20	38.2	5.0	40.0
21	38.8	5.0	40.0
22	38.0	0.0	40.0
23	37.6	0.0	40.0
24	38.7	0.0	40.0
25	37.7	0.0	40.0
26	38.1	4.0	40.0
27	39.4	4.0	40.0
28	38.5	15.0	40.0
29	39.0	17.0	40.0
30	37.4	5.0	40.0
31	39.1	0.0	40.0
32	39.4	10.0	40.0
33	37.1	0.0	40.0
34	38.8	16.0	40.0
35	38.6	0.0	40.0
36	37.9	0.0	40.0
37	36.7	10.0	40.0
38	39.5	16.0	40.0
39	36.9	0.0	40.0
0	41.2	25.0	44.0
1	43.8	16.0	44.0
2	43.6	30.0	44.0
3	42.2	4.0	44.0
4	41.1	0.0	44.0
5	42.7	21.0	44.0
6	42.0	16.0	44.0
7	43.5	14.0	44.0
8	42.7	0.0	44.0
9	41.1	0.0	44.0
10	40.5	0.0	44.0
11	43.7	0.0	44.0
12	42.0	27.0	44.0
13	41.5	0.0	44.0
14	41.6	0.0	44.0
15	41.7	15.0	44.0
16	40.7	0.0	44.0
17	43.0	0.0	44.0
18	41.9	10.0	44.0
19	42.5	22.0	44.0
20	43.9	0.0	44.0
21	40.5	0.0	44.0
22	43.8	26.0	44.0
23	41.3	20.0	44.0
24	42.8	14.0	44.0
25	41.4	5.0	44.0
26	42.4	31.0	44.0
27	41.6	33.0	44.0
28	40.2	10.0	44.0
29	41.9	0.0	44.0
30	41.2	0.0	44.0
31	42.3	0.0	44.0
32	41.9	28.0	44.0
33	41.4	16.0	44.0
34	43.8	16.0	44.0
35	40.4	5.0	44.0
36	43.9	18.0	44.0
37	41.1	16.0	44.0
38	40.3	0.0	44.0
39	44.0	4.0	44.0
0	45.1	23.0	48.0
1	47.6	61.0	48.0
2	47.5	16.0	48.0
3	45.3	9.0	48.0
4	45.3	0.0	48.0
5	47.2	16.0	48.0
6	45.5	23.0	48.0
7	46.0	16.0	48.0
8	45.6	18.0	48.0
9	46.7	23.0	48.0
10	44.3	22.0	48.0
11	47.4	26.0	48.0
12	45.3	0.0	48.0
13	46.7	0.0	48.0
14	47.1	23.0	48.0
15	46.1	4.0	48.0
16	47.8	22.0	48.0
17	46.9	0.0	48.0
18	47.3	23.0	48.0
19	44.6	0.0	48.0
20	44.8	0.0	48.0
21	45.5	46.0	48.0
22	44.7	0.0	48.0
23	47.0	16.0	48.0
24	45.5	0.0	48.0
25	47.3	0.0	48.0
26	44.2	15.0	48.0
27	45.6	9.0	48.0
