	t	genotype	recovered_window
0	38.2	5.0	40.0
1	37.4	5.0	40.0
2	37.3	0.0	40.0
3	40.0	4.0	40.0
4	38.7	0.0	40.0
5	40.0	11.0	40.0
6	39.1	0.0	40.0
7	39.4	4.0	40.0
8	39.2	10.0	40.0
9	39.8	28.0	40.0
10	36.7	10.0	40.0
11	38.5	16.0	40.0
12	39.2	15.0	40.0
13	38.4	11.0	40.0
14	38.8	16.0	40.0
15	38.8	5.0	40.0
16	37.2	4.0	40.0
17	38.2	0.0	40.0
18	38.7	0.0	40.0
19	37.3	0.0	40.0
20	36.8	0.0	40.0
21	39.6	0.0	40.0
22	36.1	0.0	40.0
23	36.9	0.0	40.0
24	39.0	17.0	40.0
25	37.9	0.0	40.0
26	37.9	0.0	40.0
27	38.1	17.0	40.0
28	39.5	0.0	40.0
29	39.4	0.0	40.0
30	38.6	0.0	40.0
31	38.5	15.0	40.0
32	38.1	4.0	40.0
33	38.2	14.0	40.0
34	37.7	0.0	40.0
35	39.4	10.0	40.0
36	38.0	0.0	40.0
37	37.1	0.0	40.0
38	37.7	5.0	40.0
39	39.5	16.0	40.0
0	43.7	0.0	44.0
1	41.4	5.0	44.0
2	43.2	16.0	44.0
3	43.5	14.0	44.0
4	44.0	4.0	44.0
5	43.6	38.0	44.0
6	40.4	0.0	44.0
7	40.3	0.0	44.0
8	41.4	16.0	44.0
9	41.1	16.0	44.0
10	43.8	16.0	44.0
11	43.0	0.0	44.0
12	42.4	31.0	44.0
13	40.4	5.0	44.0
14	42.8	29.0	44.0
15	41.9	10.0	44.0
16	43.5	15.0	44.0
17	42.0	16.0	44.0
18	42.4	0.0	44.0
19	41.2	25.0	44.0
20	41.8	16.0	44.0
21	43.3	19.0	44.0
22	41.8	4.0	44.0
23	40.5	4.0	44.0
24	42.3	0.0	44.0
25	40.7	0.0	44.0
26	41.6	0.0	44.0
27	42.0	27.0	44.0
28	43.2	26.0	44.0
29	43.0	0.0	44.0
30	41.5	0.0	44.0
31	43.8	26.0	44.0
32	43.6	30.0	44.0
33	42.7	21.0	44.0
34	41.9	0.0	44.0
35	43.0	0.0	44.0
36	42.7	0.0	44.0
37	41.1	0.0	44.0
38	40.5	0.0	44.0
39	42.3	29.0	44.0
0	46.2	22.0	48.0
1	46.2	4.0	48.0
2	45.4	45.0	48.0
3	47.6	14.0	48.0
4	47.3	23.0	48.0
5	47.6	0.0	48.0
6	47.6	0.0	48.0
7	47.1	0.0	48.0
8	47.7	0.0	48.0
9	47.6	63.0	48.0
10	46.9	16.0	48.0
11	44.8	0.0	48.0
12	45.3	9.0	48.0
13	47.6	0.0	48.0
14	46.6	16.0	48.0
15	47.1	15.0	48.0
16	44.9	43.0	48.0
17	45.9	41.0	48.0
18	46.1	48.0	48.0
19	45.5	0.0	48.0
20	44.9	9.0	48.0
21	47.1	16.0	48.0
22	47.3	0.0	48.0
23	44.2	15.0	48.0
24	46.4	0.0	48.0
25	47.4	26.0	48.0
26	44.6	0.0	48.0
27	48.0	26.0	48.0
28	47.4	0.0	48.0
29	45.2	54.0	48.0
30	45.3	0.0	48.0
31	45.6	0.0	48.0
32	45.8	4.0	48.0
33	47.2	16.0	48.0
34	44.3	22.0	48.0
35	45.5	46.0	48.0
36	46.4	4.0	48.0
37	47.1	65.0	48.0
38	44.9	4.0	48.0
39	46.4	27.0	48.0
