	t	genotype	recovered_window
0	37.2	4.0	40.0
1	39.2	10.0	40.0
2	38.0	0.0	40.0
3	38.7	0.0	40.0
4	39.0	17.0	40.0
5	36.7	10.0	40.0
6	39.4	0.0	40.0
7	39.0	0.0	40.0
8	39.5	0.0	40.0
9	39.6	0.0	40.0
10	39.5	16.0	40.0
11	38.5	15.0	40.0
12	39.4	10.0	40.0
13	39.1	0.0	40.0
14	38.2	5.0	40.0
15	38.2	0.0	40.0
16	38.5	16.0	40.0
17	37.7	0.0	40.0
18	40.0	4.0	40.0
19	40.0	11.0	40.0
20	38.8	16.0	40.0
21	37.1	0.0	40.0
22	36.9	0.0	40.0
23	38.7	0.0	40.0
24	36.8	0.0	40.0
25	39.8	28.0	40.0
26	37.3	0.0	40.0
27	36.1	0.0	40.0
28	39.4	4.0	40.0
29	37.4	5.0	40.0
30	38.1	4.0	40.0
31	38.8	5.0	40.0
32	37.3	0.0	40.0
33	39.2	15.0	40.0
34	37.9	0.0	40.0
35	38.4	11.0	40.0
36	37.9	0.0	40.0
37	38.6	0.0	40.0
38	38.1	17.0	40.0
39	37.7	5.0	40.0
0	40.5	0.0	44.0
1	40.5	4.0	44.0
2	43.8	26.0	44.0
3	41.3	20.0	44.0
4	43.2	26.0	44.0
5	41.8	4.0	44.0
6	42.4	31.0	44.0
7	43.0	0.0	44.0
8	44.0	4.0	44.0
9	42.8	14.0	44.0
10	42.0	16.0	44.0
11	43.9	18.0	44.0
12	43.7	0.0	44.0
13	43.7	0.0	44.0
14	41.9	10.0	44.0
15	43.9	0.0	44.0
16	43.8	16.0	44.0
17	41.1	0.0	44.0
18	40.2	10.0	44.0
19	41.5	0.0	44.0
20	41.2	25.0	44.0
21	40.1	5.0	44.0
22	40.4	5.0	44.0
23	41.1	16.0	44.0
24	41.9	28.0	44.0
25	41.6	33.0	44.0
26	43.6	30.0	44.0
27	42.5	22.0	44.0
28	43.6	38.0	44.0
29	42.4	0.0	44.0
30	43.0	0.0	44.0
31	43.7	32.0	44.0
32	43.0	0.0	44.0
33	41.4	5.0	44.0
34	41.2	0.0	44.0
35	41.8	16.0	44.0
36	42.8	14.0	44.0
37	41.4	16.0	44.0
38	42.8	29.0	44.0
39	40.5	0.0	44.0
0	44.2	15.0	48.0
1	46.2	26.0	48.0
2	45.1	0.0	48.0
3	47.4	16.0	48.0
4	45.6	9.0	48.0
5	46.9	4.0	48.0
6	45.3	9.0	48.0
7	46.4	27.0	48.0
8	44.1	14.0	48.0
9	47.5	4.0	48.0
10	46.6	29.0	48.0
11	44.7	0.0	48.0
12	47.6	14.0	48.0
13	46.3	4.0	48.0
14	46.1	15.0	48.0
15	46.2	4.0	48.0
16	47.4	9.0	48.0
17	46.3	16.0	48.0
18	47.0	4.0	48.0
19	45.4	45.0	48.0
20	46.8	0.0	48.0
21	48.0	26.0	48.0
22	46.1	4.0	48.0
23	47.1	0.0	48.0
24	47.5	16.0	48.0
25	45.6	52.0	48.0
26	46.7	23.0	48.0
27	45.6	0.0	48.0
28	46.4	0.0	48.0
29	47.1	15.0	48.0
30	46.4	16.0	48.0
31	47.4	62.0	48.0
32	45.2	0.0	48.0
33	47.6	0.0	48.0
34	47.3	23.0	48.0
35	45.5	23.0	48.0
36	47.6	63.0	48.0
37	46.7	0.0	48.0
38	44.9	4.0	48.0
39	46.1	48.0	48.0
0	51.0	0.0	52.0
1	50.7	0.0	52.0
2	50.0	57.0	52.0
3	51.4	91.0	52.0
4	48.5	16.0	52.0
5	51.4	96.0	52.0
6	51.8	4.0	52.0
7	50.2	44.0	52.0
8	52.0	15.0	52.0
9	49.7	50.0	52.0
10	48.5	26.0	52.0
11	48.9	23.0	52.0
12	51.1	22.0	52.0
13	48.2	0.0	52.0
14	51.0	26.0	52.0
15	48.9	50.0	52.0
16	50.1	15.0	52.0
17	51.7	26.0	52.0
18	51.6	0.0	52.0
19	48.4	16.0	52.0
20	50.9	23.0	52.0
21	51.9	44.0	52.0
22	48.1	19.0	52.0
23	48.2	4.0	52.0
24	49.0	15.0	52.0
25	50.9	0.0	52.0
26	51.2	0.0	52.0
27	49.4	80.0	52.0
28	50.2	0.0	52.0
29	49.8	35.0	52.0
30	48.2	15.0	52.0
31	49.2	19.0	52.0
32	51.8	83.0	52.0
33	51.6	14.0	52.0
34	48.2	4.0	52.0
35	49.9	79.0	52.0
36	52.0	16.0	52.0
37	49.1	4.0	52.0
38	50.8	29.0	52.0
39	50.9	9.0	52.0
0	55.4	16.0	56.0
1	55.9	15.0	56.0
2	52.4	4.0	56.0
3	54.3	4.0	56.0
4	54.3	69.0	56.0
5	52.7	36.0	56.0
6	55.3	22.0	56.0
7	52.3	4.0	56.0
8	53.7	88.0	56.0
9	53.8	16.0	56.0
10	52.5	0.0	56.0
11	55.9	4.0	56.0
12	54.7	101.0	56.0
13	53.7	62.0	56.0
14	54.0	63.0	56.0
15	53.4	87.0	56.0
16	53.8	0.0	56.0
17	52.4	73.0	56.0
18	54.1	24.0	56.0
19	55.8	26.0	56.0
20	55.8	0.0	56.0
21	54.6	16.0	56.0
22	52.3	101.0	56.0
23	52.4	93.0	56.0
24	54.3	0.0	56.0
25	54.7	0.0	56.0
26	55.0	15.0	56.0
27	55.0	99.0	56.0
28	54.6	140.0	56.0
29	55.5	114.0	56.0
30	52.9	0.0	56.0
31	54.2	105.0	56.0
32	52.5	75.0	56.0
33	55.4	4.0	56.0
34	55.4	9.0	56.0
35	52.5	0.0	56.0
36	53.9	14.0	56.0
37	53.3	0.0	56.0
38	54.1	102.0	56.0
39	53.9	4.0	56.0
0	56.2	36.0	60.0
1	58.3	165.0	60.0
2	58.9	24.0	60.0
3	56.4	89.0	60.0
4	57.3	57.0	60.0
5	57.4	145.0	60.0
6	57.3	0.0	60.0
7	58.5	15.0	60.0
8	58.7	60.0	60.0
9	56.8	89.0	60.0
10	57.3	14.0	60.0
11	56.8	57.0	60.0
12	58.4	64.0	60.0
13	59.2	59.0	60.0
14	58.8	0.0	60.0
15	59.8	22.0	60.0
16	59.2	69.0	60.0
17	59.1	15.0	60.0
18	58.9	101.0	60.0
19	58.2	100.0	60.0
20	56.7	60.0	60.0
21	58.5	138.0	60.0
22	56.2	176.0	60.0
23	59.0	15.0	60.0
24	59.0	16.0	60.0
25	59.2	16.0	60.0
26	57.6	22.0	60.0
27	57.4	23.0	60.0
28	59.7	196.0	60.0
29	57.2	171.0	60.0
30	59.3	4.0	60.0
31	58.4	146.0	60.0
32	58.9	182.0	60.0
33	58.1	36.0	60.0
34	57.4	0.0	60.0
35	57.4	134.0	60.0
36	57.4	16.0	60.0
37	58.3	127.0	60.0
38	57.3	142.0	60.0
39	58.6	113.0	60.0
